Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0001148,0.00390352,874.334
2,0.00011088,0.0038612,462.064
3,0.0001084,0.003872,352.73
4,0.00010224,0.0036376,208.572
5,0.00010184,0.00367392,275.299
6,0.00010656,0.0037192,322.648
7,0.00011072,0.00373984,284.427
8,0.00011656,0.003824,262.336
9,0.00012352,0.00378352,222.263
10,0.00012464,0.00379592,162.135
