Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.000118,0.00392488,860.545
2,0.00011288,0.00385256,282.751
3,0.00010736,0.00366656,275.393
4,0.00010528,0.00373048,324.491
5,0.00010176,0.00361632,200.032
6,0.00011136,0.00375904,327.154
7,0.000114,0.00378216,303.727
8,0.00011824,0.00378216,298.16
9,0.00012344,0.00382272,238.977
10,0.00012792,0.0038048,194.892
