Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0001172,0.003912,842.909
2,0.00011128,0.00386312,463.747
3,0.00010432,0.00364672,247.555
4,0.0001036,0.00369368,294.524
5,0.00010112,0.00361008,221.444
6,0.00010312,0.00366656,99.607
7,0.00010896,0.00369568,316.145
8,0.00011224,0.00370872,292.732
9,0.0001188,0.00372632,232.992
10,0.00012344,0.00377176,207.52
