Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.000118,0.00391176,877.689
2,0.00010952,0.00385168,492.545
3,0.00010456,0.00368232,248.539
4,0.00010336,0.00374904,311.087
5,0.00010216,0.00370464,282.966
6,0.0001108,0.00378512,317.451
7,0.00011744,0.00377288,281.965
8,0.00012096,0.00385264,248.277
9,0.00012336,0.00383552,228.503
10,0.00012568,0.00385392,166.596
