Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0001176,0.00394048,826.435
2,0.00011256,0.0038904,522.488
3,0.00011056,0.00391624,361.386
4,0.0001052,0.00362952,247.971
5,0.0001016,0.0036608,265.648
6,0.0001096,0.00376976,306.668
7,0.00011312,0.00381296,290.457
8,0.00011816,0.00387256,228.921
9,0.00011992,0.0038516,200.773
10,0.000122,0.00383784,164.201
