Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00014144,0.0040064,457.501
2,0.00011728,0.00385608,215.899
3,0.00011568,0.00385664,255.921
4,0.00011128,0.00375176,169.623
5,0.00011144,0.00374728,227.635
6,0.00011744,0.00379176,274.483
7,0.00011952,0.00369448,316.732
8,0.0001256,0.00367696,194.224
9,0.00013024,0.00372088,180.976
10,0.00014544,0.00369528,272.941
