Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00022232,0.00412248,492.273
2,0.00017848,0.00424328,292.746
3,0.00013544,0.003814,391.313
4,0.00013064,0.0037832,240.981
5,0.00012608,0.00365232,180.744
6,0.00014056,0.00364472,286.309
7,0.00013952,0.00389128,224.26
8,0.00012424,0.00380176,247.063
9,0.0001304,0.0038564,175.204
10,0.00012696,0.00381288,207.984
