Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00016224,0.00421272,434.996
2,0.00015344,0.00409672,278.588
3,0.00011984,0.0038396,227.105
4,0.00011664,0.0038944,221.488
5,0.00011432,0.00385616,296.375
6,0.000116,0.00394016,266.696
7,0.00011832,0.00385464,253.246
8,0.00012552,0.00382944,244.099
9,0.00012096,0.00385,232.387
10,0.0001232,0.00396928,170.084
