Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00014024,0.00423296,466.398
2,0.00011856,0.0040532,187.153
3,0.00011648,0.00400864,227.64
4,0.00011584,0.00414136,200.484
5,0.0001172,0.00389208,349.408
6,0.00012448,0.00384328,237.844
7,0.00014264,0.00377144,282.685
8,0.00014648,0.00375648,244.553
9,0.00014784,0.003818,171.919
10,0.00014824,0.0038132,173.756
