Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00015856,0.00397192,473.776
2,0.00011928,0.0037424,265.269
3,0.00012696,0.00361392,360.713
4,0.00012536,0.00360968,242.876
5,0.00012256,0.00362232,242.604
6,0.00013872,0.00360928,340.168
7,0.00013928,0.00384752,229.444
8,0.00012144,0.00376888,246.256
9,0.00012712,0.00378,203.037
10,0.00012568,0.00374688,250.618
