Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.000118,0.00400416,696.952
2,0.00011288,0.00395352,252.052
3,0.0001104,0.00393744,180.506
4,0.00010936,0.00388856,195.419
5,0.00010848,0.00375432,428.756
6,0.00011352,0.00390688,311.723
7,0.00014768,0.00376544,391.687
8,0.00014776,0.00398544,267.107
9,0.00012592,0.00377856,344.223
10,0.00013336,0.00380656,200.984
