Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00012576,0.00376936,741.05
2,0.0001116,0.00365792,296.888
3,0.00011168,0.00370448,318.928
4,0.00011,0.00365824,169.319
5,0.0001092,0.00362368,144.373
6,0.00012144,0.0037488,317.328
7,0.00012336,0.00374072,276.287
8,0.00012912,0.00376872,273.748
9,0.00013392,0.00381504,257.66
10,0.00013744,0.0037968,220.136
