Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00012056,0.00404104,748.141
2,0.00011384,0.00393144,235.027
3,0.00011136,0.00390096,318.383
4,0.00010984,0.00387568,273.547
5,0.00010824,0.00385672,265.291
6,0.00011864,0.00377456,396.249
7,0.00011904,0.00389864,316.067
8,0.00011968,0.00393192,267.128
9,0.00012088,0.00379648,299.508
10,0.00012184,0.00394792,173.283
