Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00011824,0.00399056,688.341
2,0.0001116,0.00397936,262.387
3,0.00010936,0.00391512,460.579
4,0.0001096,0.00391712,323.005
5,0.00010984,0.00392728,291.836
6,0.0001132,0.00396296,307.18
7,0.0001188,0.00377,350.45
8,0.0001264,0.0037508,270.3
9,0.00012992,0.00373192,200.859
10,0.00012464,0.00373168,222.313
