Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0001692,0.004054,356.632
2,0.00013312,0.00386872,185.152
3,0.000116,0.00379704,130.731
4,0.00011528,0.0038132,197.222
5,0.00011392,0.00381992,68.557
6,0.00011496,0.00379672,209.924
7,0.000124,0.00383336,196.441
8,0.0001236,0.00380624,195.94
9,0.000126,0.0037772,146.869
10,0.00012512,0.0037536,189.811
