Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00016176,0.00424928,387.946
2,0.00013688,0.00379584,317.4
3,0.00011816,0.00379312,188.2
4,0.00011784,0.00374816,177.389
5,0.00011576,0.00374928,233.278
6,0.00011544,0.00384728,152.36
7,0.00011576,0.00375376,215.8
8,0.00011784,0.00376808,158.792
9,0.00013328,0.00376008,198.888
10,0.00013368,0.00382624,194.343
