Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00017944,0.00420456,367.367
2,0.00014528,0.00399,214.259
3,0.00011864,0.00392552,264.487
4,0.00011656,0.0039284,168.86
5,0.00011512,0.00388016,307.045
6,0.00011936,0.00394536,172.476
7,0.00012144,0.00389752,195.56
8,0.00012752,0.00384408,178.192
9,0.000126,0.00380336,206.04
10,0.00012712,0.00383224,120.843
