Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00018864,0.00414776,360.142
2,0.0001396,0.00376936,197.037
3,0.0001232,0.00379504,178.594
4,0.00011728,0.0037152,242.804
5,0.00011624,0.00387584,189.623
6,0.00013072,0.00373384,241.911
7,0.00013408,0.003728,162.497
8,0.00012712,0.00371848,197.253
9,0.00012848,0.00386032,151.308
10,0.0001332,0.0038672,140.468
