Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0002048,0.00389976,346.851
2,0.00015856,0.00423144,279
3,0.00012392,0.00384696,307.194
4,0.0001236,0.0038088,156.92
5,0.00012128,0.003676,133.788
6,0.0001244,0.00368408,185.813
7,0.00012592,0.00375224,149.357
8,0.00012792,0.00375808,129.485
9,0.00013376,0.00374416,162.877
10,0.00013232,0.00371208,208.696
