Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00022232,0.00529304,99.373
2,0.00019264,0.00462664,127.952
3,0.00018808,0.00405504,96.558
4,0.00017808,0.00392056,103.805
5,0.00016888,0.00395368,86.025
6,0.0001632,0.00392824,117.081
7,0.00016384,0.00394216,42.092
8,0.00016416,0.00412736,72.693
9,0.00015888,0.00399704,76.356
10,0.0001584,0.00398672,81.485
