Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00024328,0.00445624,110.708
2,0.00022728,0.00415584,119.9
3,0.00021944,0.00418328,45.217
4,0.00020352,0.00385752,113.021
5,0.00017008,0.00378664,113.367
6,0.00018264,0.00387264,53.61
7,0.00018904,0.00405928,72.978
8,0.00018872,0.00397904,80.749
9,0.00018664,0.00396784,94.357
10,0.00018608,0.00396416,54.502
