Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0002204,0.00496304,117.887
2,0.00018944,0.00489216,105.98
3,0.00017184,0.00452888,96.889
4,0.00016056,0.00429984,70.641
5,0.00015456,0.00417864,68.713
6,0.00015888,0.00433984,56.867
7,0.00015248,0.00422064,103.995
8,0.00015232,0.00421224,106.492
9,0.00015464,0.00430672,75.396
10,0.00014528,0.00425312,51.193
