Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00023648,0.00460504,128.788
2,0.00021408,0.00403824,116.607
3,0.00019672,0.00393768,76.896
4,0.00019456,0.00392256,32.742
5,0.00018744,0.00374168,48.813
6,0.00019232,0.00385896,48.02
7,0.00019224,0.00392224,53.611
8,0.00018272,0.00390464,116.745
9,0.00018368,0.00395048,66.552
10,0.00018088,0.00386032,92.9
