Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00014216,0.0047636,1061.12
2,0.00012576,0.00449232,576.341
3,9.848e-05,0.00413976,417.387
4,9.6e-05,0.00405656,388.883
5,8.752e-05,0.00395608,336.33
6,0.00010464,0.00411264,325.167
7,0.00011232,0.00425232,247.837
8,9.616e-05,0.00372328,232.615
9,0.0001164,0.00362048,78.361
10,0.00012584,0.00361168,58.013
