Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0001396,0.00466408,1027.23
2,0.00012776,0.00449904,625.597
3,9.656e-05,0.0040892,426.624
4,9.392e-05,0.00396568,416.263
5,8.592e-05,0.00382136,299.326
6,0.00010744,0.00411208,317.464
7,9.584e-05,0.0038668,330.634
8,9.472e-05,0.00434592,138.351
9,0.00011704,0.00371712,124.313
10,0.00012392,0.0036164,48.185
