Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00013544,0.00462592,1059.23
2,0.00012056,0.00441976,629.239
3,9.136e-05,0.00399752,439.031
4,7.76e-05,0.00367936,353.638
5,7.656e-05,0.00365328,315.966
6,9.424e-05,0.0039144,305.184
7,0.00011712,0.00428312,234.874
8,9.976e-05,0.00350904,244.227
9,0.0001152,0.00341712,83.351
10,0.00010168,0.0033032,79.141
