Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0001352,0.00471552,1126.07
2,0.00012592,0.00441688,568.682
3,0.00010432,0.00413448,424.79
4,9.624e-05,0.00405096,381.089
5,0.00010336,0.0033604,531.591
6,0.00014624,0.00350352,279.599
7,0.00015056,0.00348712,186.755
8,0.0001344,0.0033852,155.948
9,0.00014688,0.00347896,63.246
10,0.00015448,0.00351984,38.387
