Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00012712,0.00418112,917.686
2,0.00011152,0.00382424,387.027
3,0.00010656,0.003766,398.704
4,9.912e-05,0.0035204,273.643
5,9.64e-05,0.00354728,302.111
6,0.00010592,0.00376424,332.56
7,0.00011096,0.00378632,301.312
8,0.00012112,0.00386112,253.319
9,0.00012328,0.00386472,205.64
10,0.00012768,0.00387952,148.043
