Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0001224,0.00416984,887.721
2,0.00010936,0.00379448,381.689
3,0.00010512,0.00379312,445.08
4,9.952e-05,0.0035652,239.846
5,9.496e-05,0.00357688,322.024
6,0.00010976,0.00381736,346.26
7,0.00011392,0.0038536,292.487
8,0.00011744,0.00387712,242.488
9,0.0001208,0.00383128,196.207
10,0.00012632,0.00384912,154.882
