Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00011688,0.0039672,910.307
2,0.00010912,0.00367104,399.072
3,0.00010472,0.00366288,398.644
4,0.00010136,0.003506,264.573
5,0.00010056,0.00348504,327.3
6,0.00010592,0.00366312,361.94
7,0.00011248,0.00373152,285.016
8,0.00011432,0.00369528,233.638
9,0.00012008,0.00370368,192.437
10,0.00012384,0.00376816,145.563
