Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00011928,0.00405352,934.446
2,0.00010976,0.00375688,350.401
3,0.00010552,0.00372336,377.311
4,9.776e-05,0.00354344,289.91
5,9.664e-05,0.00352424,304.725
6,0.00010688,0.00377208,362.892
7,0.00010872,0.003786,298.254
8,0.00011704,0.0037828,244.436
9,0.00011832,0.00380568,208.67
10,0.00012128,0.00380696,152.938
