Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00015136,0.0037892,606.805
2,0.00011672,0.0037324,281.836
3,0.0001132,0.00378688,166.988
4,0.00011088,0.0036856,393.636
5,0.00011008,0.00377008,226.336
6,0.00011408,0.00366864,354.752
7,0.00011784,0.00383656,224.337
8,0.00012232,0.0037212,301.018
9,0.0001256,0.003746,224.388
10,0.00012512,0.00369704,256.861
