Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00012384,0.00409056,589.462
2,0.00011424,0.00390384,264.91
3,0.00011264,0.00391936,329.159
4,0.00011072,0.00385648,396.632
5,0.00011104,0.0039528,256.399
6,0.00011848,0.0037824,322.713
7,0.00012368,0.00382624,226.243
8,0.00012176,0.00376032,284.27
9,0.00012824,0.00376704,210.139
10,0.00012712,0.0037344,232.18
