Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0002244,0.0047852,4.513
2,0.000216,0.00472688,1.707
3,0.00020968,0.00470008,1.33
4,0.00020328,0.00464456,1.531
5,0.00020152,0.00474184,1.58
6,0.0002012,0.00466496,1.267
7,0.00020048,0.00460848,1.478
8,0.00020144,0.00461744,2.034
9,0.00019912,0.00459096,1.661
10,0.00020184,0.00475976,2.06
