Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00013248,0.0042512,18.65
2,0.00012472,0.00392744,12.362
3,0.00011304,0.0038784,10.478
4,0.000104,0.00374264,6.994
5,0.00010184,0.00371144,9.02
6,0.00011872,0.00412368,9.566
7,0.00012856,0.00428688,9.722
8,0.00012248,0.0038084,14.251
9,0.00013688,0.00377448,9.547
10,0.00013584,0.0038184,14.594
