Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0002068,0.004338,221.836
2,0.00019496,0.00388136,269.828
3,0.00018144,0.00393072,136.481
4,0.00014528,0.00358312,216.357
5,0.00014168,0.00363672,84.344
6,0.00014344,0.00375496,155.642
7,0.00012808,0.00370744,184.684
8,0.00012992,0.00377608,116.86
9,0.0001292,0.0037404,125.71
10,0.00013056,0.00386488,101.013
