Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00022208,0.004886,225.059
2,0.0001664,0.00408672,200.175
3,0.00014704,0.00396864,141.76
4,0.00013432,0.00373712,198.764
5,0.0001288,0.00371496,98.024
6,0.00014552,0.00371552,132.605
7,0.00013608,0.00369408,195.951
8,0.00013752,0.00368968,95.197
9,0.00014168,0.00371032,114.697
10,0.00014312,0.00371288,140.676
