Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0002096,0.00423976,250.963
2,0.0001952,0.00412104,214.397
3,0.00018344,0.00399512,134.049
4,0.0001548,0.00377832,134.429
5,0.00013944,0.00380568,120.141
6,0.00014072,0.0037408,154.405
7,0.00014288,0.0038928,71.828
8,0.00012312,0.00385992,148.751
9,0.00012352,0.00389048,65.956
10,0.00012448,0.00384688,180.836
