Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.0002216,0.0047596,232.555
2,0.00017544,0.00414592,231.637
3,0.00016392,0.00422208,118.267
4,0.000138,0.00392048,207.507
5,0.000138,0.0040828,65.6
6,0.0001288,0.00389408,164.748
7,0.00013272,0.00392624,104.241
8,0.00013176,0.0039048,144.749
9,0.00013488,0.00390416,131.408
10,0.00013016,0.00386464,105.911
