Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00012872,0.00430752,971.264
2,0.0001188,0.00395968,542.164
3,0.0001076,0.003838,343.872
4,9.992e-05,0.0036736,373.751
5,9.592e-05,0.00364352,273.832
6,0.00010752,0.00389352,326.955
7,0.00011536,0.00403824,275.474
8,0.00011752,0.00398728,231.513
9,0.000124,0.003978,164.183
10,0.00012864,0.004044,105.721
