Iteration,Time_cost,Price_cost,Overhead
0,0.00024856,0.00532,
1,0.00013224,0.00435704,1016.35
2,0.00012424,0.00400152,507.106
3,0.00011032,0.00382424,353.842
4,0.00010536,0.00381432,373.95
5,9.08e-05,0.00334528,486.085
6,0.00013544,0.00352608,321.555
7,0.00016296,0.00347528,352.674
8,0.00016896,0.00357312,128.135
9,0.00017184,0.00364768,84.031
10,0.0001504,0.00356304,100.626
